subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	subject_match_field	object_match_field	match_string	comment
MONDO:0032940	retinitis pigmentosa 88	skos:closeMatch	DOID:0112145	retinitis pigmentosa 88	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	rp88	LEXMATCH
MONDO:0033533	combined oxidative phosphorylation deficiency 45	skos:closeMatch	DOID:0112113	combined oxidative phosphorylation deficiency 45	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	coxpd45	LEXMATCH
MONDO:0033533	combined oxidative phosphorylation deficiency 45	skos:closeMatch	DOID:0112113	combined oxidative phosphorylation deficiency 45	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	combined oxidative phosphorylation deficiency 45	LEXMATCH
MONDO:0033534	combined oxidative phosphorylation deficiency 46	skos:closeMatch	DOID:0112115	combined oxidative phosphorylation deficiency 46	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	combined oxidative phosphorylation deficiency 46	LEXMATCH
MONDO:0033534	combined oxidative phosphorylation deficiency 46	skos:closeMatch	DOID:0112115	combined oxidative phosphorylation deficiency 46	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	coxpd46	LEXMATCH
MONDO:0033537	combined oxidative phosphorylation deficiency 47	skos:closeMatch	DOID:0112114	combined oxidative phosphorylation deficiency 47	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	coxpd47	LEXMATCH
MONDO:0033537	combined oxidative phosphorylation deficiency 47	skos:closeMatch	DOID:0112114	combined oxidative phosphorylation deficiency 47	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	combined oxidative phosphorylation deficiency 47	LEXMATCH
MONDO:0033541	immunodeficiency 69	skos:closeMatch	DOID:0112006	immunodeficiency 69	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 69	LEXMATCH
MONDO:0033541	immunodeficiency 69	skos:closeMatch	DOID:0112006	immunodeficiency 69	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd69	LEXMATCH
MONDO:0033542	immunodeficiency 70	skos:closeMatch	DOID:0112005	immunodeficiency 70	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd70	LEXMATCH
MONDO:0033542	immunodeficiency 70	skos:closeMatch	DOID:0112005	immunodeficiency 70	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 70	LEXMATCH
MONDO:0033549	optic atrophy 12	skos:closeMatch	DOID:0080840	optic atrophy 12	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	optic atrophy 12	LEXMATCH
MONDO:0033551	immunodeficiency 72 with autoinflammation	skos:closeMatch	DOID:0112015	immunodeficiency 72	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	immunodeficiency 72 with autoinflammation	LEXMATCH
MONDO:0033556	muscular dystrophy-dystroglycanopathy (congenital with impaired intellectual development), type b, 15	skos:closeMatch	DOID:0112376	muscular dystrophy-dystroglycanopathy type B15	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mddgb15	LEXMATCH
MONDO:0033560	mitochondrial complex 1 deficiency, nuclear type 35	skos:closeMatch	DOID:0112139	nuclear type mitochondrial complex I deficiency 35	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mc1dn35	LEXMATCH
MONDO:0033563	retinitis pigmentosa 90	skos:closeMatch	DOID:0112147	retinitis pigmentosa 90	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	retinitis pigmentosa 90	LEXMATCH
MONDO:0033563	retinitis pigmentosa 90	skos:closeMatch	DOID:0112147	retinitis pigmentosa 90	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	rp90	LEXMATCH
MONDO:0033566	combined oxidative phosphorylation deficiency 48	skos:closeMatch	DOID:0112112	combined oxidative phosphorylation deficiency 48	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	combined oxidative phosphorylation deficiency 48	LEXMATCH
MONDO:0033566	combined oxidative phosphorylation deficiency 48	skos:closeMatch	DOID:0112112	combined oxidative phosphorylation deficiency 48	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	coxpd48	LEXMATCH
MONDO:0033569	combined oxidative phosphorylation deficiency 49	skos:closeMatch	DOID:0112110	combined oxidative phosphorylation deficiency 49	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	combined oxidative phosphorylation deficiency 49	LEXMATCH
MONDO:0033569	combined oxidative phosphorylation deficiency 49	skos:closeMatch	DOID:0112110	combined oxidative phosphorylation deficiency 49	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	coxpd49	LEXMATCH
MONDO:0033570	combined oxidative phosphorylation deficiency 50	skos:closeMatch	DOID:0112111	combined oxidative phosphorylation deficiency 50	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	combined oxidative phosphorylation deficiency 50	LEXMATCH
MONDO:0033570	combined oxidative phosphorylation deficiency 50	skos:closeMatch	DOID:0112111	combined oxidative phosphorylation deficiency 50	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	coxpd50	LEXMATCH
MONDO:0044302	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	skos:closeMatch	DOID:0112247	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	chdfidd	LEXMATCH
MONDO:0044302	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	skos:closeMatch	DOID:0112247	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	congenital heart defects, dysmorphic facial features, and intellectual developmental disorder	LEXMATCH
MONDO:0044308	bardet-biedl syndrome 21	skos:closeMatch	DOID:0081010	Bardet-Biedl syndrome 21	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	bardet-biedl syndrome 21	LEXMATCH
MONDO:0044309	Diamond-Blackfan anemia 16	skos:closeMatch	DOID:0111893	Diamond-Blackfan anemia 16	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	dba16	LEXMATCH
MONDO:0044310	Diamond-Blackfan anemia 17	skos:closeMatch	DOID:0111880	Diamond-Blackfan anemia 17	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	dba17	LEXMATCH
MONDO:0044329	osteogenesis imperfecta, type 18	skos:closeMatch	DOID:0111848	osteogenesis imperfecta type 18	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	oi18	LEXMATCH
MONDO:0044329	osteogenesis imperfecta, type 18	skos:closeMatch	DOID:0111848	osteogenesis imperfecta type 18	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	osteogenesis imperfecta, type xviii	LEXMATCH
MONDO:0044721	severe combined immunodeficiency due to LAT deficiency	skos:closeMatch	DOID:0111983	immunodeficiency 52	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd52	LEXMATCH
MONDO:0044721	severe combined immunodeficiency due to LAT deficiency	skos:closeMatch	DOID:0111983	immunodeficiency 52	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 52	LEXMATCH
MONDO:0044725	combined immunodeficiency due to GINS1 deficiency	skos:closeMatch	DOID:0111993	immunodeficiency 55	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	immunodeficiency 55	LEXMATCH
MONDO:0044725	combined immunodeficiency due to GINS1 deficiency	skos:closeMatch	DOID:0111993	immunodeficiency 55	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd55	LEXMATCH
MONDO:0049222	intellectual disability, X-linked 107	skos:closeMatch	DOID:0112054	non-syndromic X-linked intellectual disability 107	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	mrx107	LEXMATCH
MONDO:0049223	osteogenesis imperfecta, type 19	skos:closeMatch	DOID:0111847	osteogenesis imperfecta type 19	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	oi19	LEXMATCH
MONDO:0054560	anauxetic dysplasia 1	skos:closeMatch	DOID:0080942	anauxetic dysplasia	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	anauxetic dysplasia	LEXMATCH
MONDO:0054601	pituitary adenoma 5, multiple types	skos:closeMatch	DOID:0112008	pituitary adenoma 5	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	pita5	LEXMATCH
MONDO:0054665	pituitary adenoma 3, multiple types	skos:closeMatch	DOID:0112010	pituitary adenoma 3	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	pita3	LEXMATCH
MONDO:0054696	immunodeficiency 53	skos:closeMatch	DOID:0111992	immunodeficiency 53	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd53	LEXMATCH
MONDO:0054697	immunodeficiency 11b with atopic dermatitis	skos:closeMatch	DOID:0111958	immunodeficiency 11B	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	atopic dermatitis, elevated ige, and eosinophilia	LEXMATCH
MONDO:0054697	immunodeficiency 11b with atopic dermatitis	skos:closeMatch	DOID:0111958	immunodeficiency 11B	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	imd11b	LEXMATCH
MONDO:0054697	immunodeficiency 11b with atopic dermatitis	skos:closeMatch	DOID:0111958	immunodeficiency 11B	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	immunodeficiency 11b with atopic dermatitis	LEXMATCH
MONDO:0054728	spermatogenic failure 24	skos:closeMatch	DOID:0111929	spermatogenic failure 24	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf24	LEXMATCH
MONDO:0054729	spermatogenic failure 25	skos:closeMatch	DOID:0111920	spermatogenic failure 25	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf25	LEXMATCH
MONDO:0054730	spermatogenic failure 26	skos:closeMatch	DOID:0111924	spermatogenic failure 26	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf26	LEXMATCH
MONDO:0054731	spermatogenic failure 27	skos:closeMatch	DOID:0111928	spermatogenic failure 27	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf27	LEXMATCH
MONDO:0054732	spermatogenic failure 28	skos:closeMatch	DOID:0111916	spermatogenic failure 28	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf28	LEXMATCH
MONDO:0054733	spermatogenic failure 29	skos:closeMatch	DOID:0111930	spermatogenic failure 29	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	spgf29	LEXMATCH
MONDO:0054736	mosaic variegated aneuploidy syndrome 3	skos:closeMatch	DOID:0080689	mosaic variegated aneuploidy syndrome 3	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	mosaic variegated aneuploidy syndrome 3	LEXMATCH
MONDO:0054765	amyloidosis, primary localized cutaneous, 3	skos:closeMatch	DOID:0080932	primary localized cutaneous amyloidosis 3	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	amyloidosis cutis dyschromica	LEXMATCH
MONDO:0054831	Coffin-Siris syndrome 7	skos:closeMatch	DOID:0112369	Coffin-Siris syndrome 7	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	css7	LEXMATCH
MONDO:0054831	Coffin-Siris syndrome 7	skos:closeMatch	DOID:0112369	Coffin-Siris syndrome 7	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	coffin-siris syndrome 7	LEXMATCH
MONDO:0054843	ciliary dyskinesia, primary, 38	skos:closeMatch	DOID:0111852	primary ciliary dyskinesia 38	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cild38	LEXMATCH
MONDO:0054844	pontocerebellar hypoplasia, type 1D	skos:closeMatch	DOID:0112323	pontocerebellar hypoplasia type 1D	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	pch1d	LEXMATCH
MONDO:0054849	inflammatory bowel disease 29	skos:closeMatch	DOID:0112155	inflammatory bowel disease 29	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ibd29	LEXMATCH
MONDO:0060491	neurodevelopmental disorder with involuntary movements	skos:closeMatch	DOID:0112276	neurodevelopmental disorder with involuntary movements	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	nedim	LEXMATCH
MONDO:0060549	congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay	skos:closeMatch	DOID:0112359	congenital anomalies of kidney and urinary tract syndrome with or without hearing loss, abnormal ears, or developmental delay	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	cakuthed	LEXMATCH
MONDO:0060583	platelet abnormalities with eosinophilia and immune-mediated inflammatory disease	skos:closeMatch	DOID:0112004	immunodeficiency 71	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	plteid	LEXMATCH
MONDO:0060650	Leber congenital amaurosis with early-onset deafness	skos:closeMatch	DOID:0112240	Leber congenital amaurosis with early-onset deafness	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	lcaeod	LEXMATCH
MONDO:0060732	tetraamelia syndrome 2	skos:closeMatch	DOID:0112193	tetraamelia syndrome 2	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	tetams2	LEXMATCH
MONDO:0060764	tetraamelia syndrome 1	skos:closeMatch	DOID:0112192	tetraamelia syndrome 1	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	tetams1	LEXMATCH
MONDO:0100186	GTP cyclohydrolase I deficiency with hyperphenylalaninemia	skos:closeMatch	DOID:0112225	BH4-deficient hyperphenylalaninemia B	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	gtp cyclohydrolase 1 deficiency	LEXMATCH
MONDO:0100186	GTP cyclohydrolase I deficiency with hyperphenylalaninemia	skos:closeMatch	DOID:0112225	BH4-deficient hyperphenylalaninemia B	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	hpabh4b	LEXMATCH
MONDO:0100297	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 1	skos:closeMatch	DOID:0112358	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	rdfs:label	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies	LEXMATCH
MONDO:0100297	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies 1	skos:closeMatch	DOID:0112358	short stature, facial dysmorphism, and skeletal anomalies with or without cardiac anomalies	semapv:LexicalMatching	oaklib	oio:hasRelatedSynonym	oio:hasExactSynonym	ssfsc	LEXMATCH
