mondo_id	subset	doid_id	mondo_label	doid_label
MONDO:0018830	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:7365	Kimura disease	Kimura disease
MONDO:0018838	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050453	lissencephaly spectrum disorders	lissencephaly
MONDO:0018841	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050674	congenital bile acid synthesis defect	congenital bile acid synthesis defect
MONDO:0018849	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4154	dentinogenesis imperfecta	dentinogenesis imperfecta
MONDO:0018852	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13911	achromatopsia	achromatopsia
MONDO:0018865	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0081105	striate palmoplantar keratoderma	keratosis palmoplantaris striata
MONDO:0018866	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050629	Aicardi-Goutieres syndrome	Aicardi-Goutieres syndrome
MONDO:0018868	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10581	metachromatic leukodystrophy	metachromatic leukodystrophy
MONDO:0018870	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050644	arterial calcification of infancy	arterial calcification of infancy
MONDO:0018872	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8761	acute megakaryoblastic leukemia	acute megakaryocytic leukemia
MONDO:0018874	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9119	acute myeloid leukemia	acute myeloid leukemia
MONDO:0018875	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3012	Li-Fraumeni syndrome	Li-Fraumeni syndrome
MONDO:0018876	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050746	mantle cell lymphoma	mantle cell lymphoma
MONDO:0018878	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060232	branchiootic syndrome	branchiootic syndrome
MONDO:0018881	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050908	myelodysplastic syndrome	myelodysplastic syndrome
MONDO:0018882	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:865	vasculitis	vasculitis
MONDO:0018889	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111267	hyaline body myopathy	hyaline body myopathy
MONDO:0018896	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10772	thrombotic thrombocytopenic purpura	thrombotic thrombocytopenic purpura
MONDO:0018901	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060480	left ventricular noncompaction	left ventricular noncompaction
MONDO:0018903	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9640	sarcocystosis	sarcocystosis
MONDO:0018905	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050745	diffuse large B-cell lymphoma	diffuse large B-cell lymphoma
MONDO:0018906	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050873	follicular lymphoma	follicular lymphoma
MONDO:0018907	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3840	craniopharyngioma	craniopharyngioma
MONDO:0018908	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060060	non-Hodgkin lymphoma	non-Hodgkin lymphoma
MONDO:0018910	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050632	oculocutaneous albinism	oculocutaneous albinism
MONDO:0018911	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050524	maturity-onset diabetes of the young	maturity-onset diabetes of the young
MONDO:0018919	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1858	McCune-Albright syndrome	McCune Albright syndrome
MONDO:0018920	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9997	peripartum cardiomyopathy	peripartum cardiomyopathy
MONDO:0018921	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050778	Meckel syndrome	Meckel syndrome
MONDO:0018931	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080071	mucolipidosis type III, alpha/beta	mucolipidosis III alpha/beta
MONDO:0018935	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:285	hairy cell leukemia	hairy cell leukemia
MONDO:0018937	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12801	mucopolysaccharidosis type 3	mucopolysaccharidosis III
MONDO:0018940	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3635	congenital myasthenic syndrome	congenital myasthenic syndrome
MONDO:0018943	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080307	myofibrillar myopathy	myofibrillar myopathy
MONDO:0018945	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112107	XK-related neurodegenerative disease	McLeod syndrome
MONDO:0018947	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14717	centronuclear myopathy	centronuclear myopathy
MONDO:0018948	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080991	multiminicore myopathy	congenital myopathy 1B
MONDO:0018949	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11720	distal myopathy	distal myopathy
MONDO:0018950	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050710	3-methylcrotonyl-CoA carboxylase deficiency	3-methylcrotonyl-CoA carboxylase deficiency
MONDO:0018953	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060285	parietal foramina	parietal foramina
MONDO:0018954	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050466	Loeys-Dietz syndrome	Loeys-Dietz syndrome
MONDO:0018958	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3191	nemaline myopathy	nemaline myopathy
MONDO:0018965	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10983	Alport syndrome	Alport syndrome
MONDO:0018975	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111253	neurofibromatosis type 1	neurofibromatosis 1
MONDO:0018983	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1278	Tolosa-Hunt syndrome	tolosa-hunt syndrome
MONDO:0018993	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050539	Charcot-Marie-Tooth disease type 2	Charcot-Marie-Tooth disease type 2
MONDO:0018994	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050542	Charcot-Marie-Tooth disease type X	Charcot-Marie-Tooth disease type X
MONDO:0018995	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050541	Charcot-Marie-Tooth disease type 4	Charcot-Marie-Tooth disease type 4
MONDO:0018996	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050755	spinocerebellar ataxia, autosomal recessive, with axonal neuropathy 2	spinocerebellar ataxia with axonal neuropathy 2
MONDO:0018997	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3490	Noonan syndrome	Noonan syndrome
MONDO:0018998	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14791	Leber congenital amaurosis	Leber congenital amaurosis
MONDO:0019005	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12712	nephronophthisis	nephronophthisis
MONDO:0019008	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070230	benign recurrent intrahepatic cholestasis	benign recurrent intrahepatic cholestasis
MONDO:0019011	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050538	Charcot-Marie-Tooth disease type 1	Charcot-Marie-Tooth disease type 1
MONDO:0019012	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060234	Carpenter syndrome	Carpenter syndrome
MONDO:0019019	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12347	osteogenesis imperfecta	osteogenesis imperfecta
MONDO:0019023	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3663	cutaneous mastocytosis	cutaneous mastocytosis
MONDO:0019035	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6823	pancreatoblastoma	pancreatoblastoma
MONDO:0019037	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:678	progressive supranuclear palsy	progressive supranuclear palsy
MONDO:0019046	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10579	leukodystrophy	leukodystrophy
MONDO:0019050	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2860	inherited hemoglobinopathy	hemoglobinopathy
MONDO:0019064	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2476	hereditary spastic paraplegia	hereditary spastic paraplegia
MONDO:0019071	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111655	pure hair and nail ectodermal dysplasia	pure hair and nail ectodermal dysplasia
MONDO:0019072	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1852	intrahepatic cholestasis	intrahepatic cholestasis
MONDO:0019078	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060565	Ritscher-Schinzel syndrome	Ritscher-Schinzel syndrome
MONDO:0019082	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8506	bullous pemphigoid	bullous pemphigoid
MONDO:0019100	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8869	neuromyelitis optica	neuromyelitis optica
MONDO:0019107	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050641	Rh deficiency syndrome	Rh deficiency syndrome
MONDO:0019121	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11339	pneumocystosis	pneumocystosis
MONDO:0019125	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2556	relapsing polychondritis	relapsing polychondritis
MONDO:0019127	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080745	polymyositis	polymyositis
MONDO:0019142	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13268	inherited porphyria	porphyria
MONDO:0019143	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050256	angiostrongyliasis	angiostrongyliasis
MONDO:0019144	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111905	hereditary thrombophilia due to congenital protein S deficiency	autosomal recessive thrombophilia due to protein S deficiency
MONDO:0019145	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3756	hereditary thrombophilia due to congenital protein C deficiency	protein C deficiency
MONDO:0019148	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14497	Wolman disease	Wolman disease
MONDO:0019149	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14502	cholesteryl ester storage disease	cholesterol ester storage disease
MONDO:0019154	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4674	androgen insensitivity syndrome	androgen insensitivity syndrome
MONDO:0019155	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112259	Leydig cell hypoplasia	Leydig cell hypoplasia
MONDO:0019165	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112308	central precocious puberty	central precocious puberty
MONDO:0019167	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11123	immunoglobulin A vasculitis	IgA vasculitis
MONDO:0019168	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:876	pyomyositis	pyomyositis
MONDO:0019169	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3649	pyruvate dehydrogenase deficiency	pyruvate decarboxylase deficiency
MONDO:0019170	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:9810	polyarteritis nodosa	polyarteritis nodosa
MONDO:0019172	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12271	aniridia	aniridia
MONDO:0019173	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11260	rabies	rabies
MONDO:0019180	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1270	hereditary hemorrhagic telangiectasia	hereditary hemorrhagic telangiectasia
MONDO:0019181	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050776	non-syndromic X-linked intellectual disability	non-syndromic X-linked intellectual disability
MONDO:0019186	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11100	Q fever	Q fever
MONDO:0019187	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14686	Axenfeld-Rieger syndrome	Axenfeld-Rieger syndrome
MONDO:0019188	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1933	Rubinstein-Taybi syndrome	Rubinstein-Taybi syndrome
MONDO:0019191	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12900	IgG4-related dacryoadenitis and sialadenitis	Mikulicz disease
MONDO:0019200	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10584	retinitis pigmentosa	retinitis pigmentosa
MONDO:0019202	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080534	myxofibrosarcoma	myxofibrosarcoma
MONDO:0019203	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2800	acute interstitial pneumonia	acute interstitial pneumonia
MONDO:0019209	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10844	Japanese encephalitis	Japanese encephalitis
MONDO:0019214	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2978	inborn carbohydrate metabolic disorder	carbohydrate metabolic disorder
MONDO:0019249	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12798	mucopolysaccharidosis	mucopolysaccharidosis
MONDO:0019255	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1927	sphingolipidosis	sphingolipidosis
MONDO:0019257	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111034	hemochromatosis type 2	hemochromatosis type 2
MONDO:0019264	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0112320	alpha-N-acetylgalactosaminidase deficiency type 3	Schindler disease type 3
MONDO:0019266	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13677	SAPHO syndrome	SAPHO syndrome
MONDO:0019269	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1697	ichthyosis	ichthyosis
MONDO:0019280	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:420	hypertrichosis	hypertrichosis
MONDO:0019287	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2121	ectodermal dysplasia syndrome	ectodermal dysplasia
MONDO:0019307	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060738	generalized junctional epidermolysis bullosa non-Herlitz type	junctional epidermolysis bullosa non-Herlitz type
MONDO:0019312	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3753	Hermansky-Pudlak syndrome	Hermansky-Pudlak syndrome
MONDO:0019313	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050580	lymphatic malformation	hereditary lymphedema
MONDO:0019315	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3665	diffuse cutaneous mastocytosis	diffuse cutaneous mastocytosis
MONDO:0019324	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080850	pemphigus foliaceus	pemphigus foliaceus
MONDO:0019338	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:11335	sarcoidosis	sarcoidosis
MONDO:0019342	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050569	Seckel syndrome	Seckel syndrome
MONDO:0019344	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080744	antisynthetase syndrome	antisynthetase syndrome
MONDO:0019345	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12385	shigellosis	shigellosis
MONDO:0019347	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060283	peeling skin syndrome	peeling skin syndrome
MONDO:0019349	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14748	Sotos syndrome	Sotos syndrome
MONDO:0019350	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12971	hereditary spherocytosis	hereditary spherocytosis
MONDO:0019353	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050817	Stargardt disease	Stargardt disease
MONDO:0019354	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080046	Stickler syndrome	Stickler syndrome
MONDO:0019355	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:14256	adult-onset Still disease	adult-onset Still's disease
MONDO:0019359	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050052	Rocky mountain spotted fever	Rocky Mountain spotted fever
MONDO:0019369	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3223	complex regional pain syndrome	complex regional pain syndrome
MONDO:0019373	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:6785	desmoplastic small round cell tumor	desmoplastic small round cell tumor
MONDO:0019376	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2365	West-Nile encephalitis	West Nile encephalitis
MONDO:0019380	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:10843	western equine encephalitis	Western equine encephalitis
MONDO:0019383	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:639	acute disseminated encephalomyelitis	acute disseminated encephalomyelitis
MONDO:0019391	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:13636	Fanconi anemia	Fanconi anemia
MONDO:0019392	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:5445	syringocystadenoma papilliferum	syringocystadenoma papilliferum
MONDO:0019402	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12241	beta thalassemia	beta thalassemia
MONDO:0019403	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:1338	congenital dyserythropoietic anemia	congenital dyserythropoietic anemia
MONDO:0019404	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:4697	perineurioma	perineurioma
MONDO:0019407	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111673	microcephalic osteodysplastic dysplasia, Saul-Wilson type	Saul-Wilson syndrome
MONDO:0019443	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060770	dextro-looped transposition of the great arteries	dextro-looped transposition of the great arteries
MONDO:0019461	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0081041	B-cell prolymphocytic leukemia	B-cell prolymphocytic leukemia
MONDO:0019468	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0081042	T-cell prolymphocytic leukemia	T-cell prolymphocytic leukemia
MONDO:0019471	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050523	adult T-cell leukemia/lymphoma	adult T-cell leukemia/lymphoma
MONDO:0019474	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0081049	hepatosplenic T-cell lymphoma	hepatosplenic T-cell lymphoma
MONDO:0019475	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0070662	subcutaneous panniculitis-like T-cell lymphoma	subcutaneous panniculitis-like T-cell lymphoma
MONDO:0019480	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:7146	Langerhans cell sarcoma	Langerhans cell sarcoma
MONDO:0019490	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0111073	progressive familial heart block	progressive familial heart block
MONDO:0019498	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050266	tungiasis	tungiasis
MONDO:0019499	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:3491	Turner syndrome	Turner syndrome
MONDO:0019501	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050439	Usher syndrome	Usher syndrome
MONDO:0019502	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060308	autosomal recessive non-syndromic intellectual disability	autosomal recessive intellectual developmental disorder
MONDO:0019503	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060648	anterior segment dysgenesis	anterior segment dysgenesis
MONDO:0019507	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:2187	amelogenesis imperfecta	amelogenesis imperfecta
MONDO:0019508	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060239	van der Woude syndrome	Van der Woude syndrome
MONDO:0019514	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0080177	hepatic veno-occlusive disease	hepatic veno-occlusive disease
MONDO:0019516	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0050535	exudative vitreoretinopathy	exudative vitreoretinopathy
MONDO:0019526	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060567	erythema elevatum diutinum	erythema elevatum diutinum
MONDO:0019557	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060386	chilblain lupus	Chilblain lupus
MONDO:0019562	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:8472	localized scleroderma	localized scleroderma
MONDO:0019563	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:0060218	CREST syndrome	CREST syndrome
MONDO:0019565	http://purl.obolibrary.org/obo/mondo#doid_rare	DOID:12531	hereditary von Willebrand disease	von Willebrand's disease
