term_id	exclusion_reason
icd11.foundation:1031128543	MONDO:excludeNonDisease
icd11.foundation:1031151772	MONDO:excludeNonDisease
icd11.foundation:1031192038	MONDO:excludeNonDisease
icd11.foundation:1031192129	MONDO:excludeNonDisease
icd11.foundation:1031307403	MONDO:excludeNonDisease
icd11.foundation:1031315730	MONDO:excludeNonDisease
icd11.foundation:1031321585	MONDO:excludeNonDisease
icd11.foundation:1031329942	MONDO:excludeNonDisease
icd11.foundation:1031451694	MONDO:excludeNonDisease
icd11.foundation:1031508063	MONDO:excludeNonDisease
icd11.foundation:1031510592	MONDO:excludeNonDisease
icd11.foundation:1031566781	MONDO:excludeNonDisease
icd11.foundation:1031584707	MONDO:excludeNonDisease
icd11.foundation:1031605398	MONDO:excludeNonDisease
icd11.foundation:1031608412	MONDO:excludeNonDisease
icd11.foundation:1031806491	MONDO:excludeNonDisease
icd11.foundation:1031884045	MONDO:excludeNonDisease
icd11.foundation:1031937104	MONDO:excludeNonDisease
icd11.foundation:103198288	MONDO:excludeNonDisease
icd11.foundation:1032017547	MONDO:excludeNonDisease
icd11.foundation:103203331	MONDO:excludeNonDisease
icd11.foundation:1032059675	MONDO:excludeNonDisease
icd11.foundation:103211928	MONDO:excludeNonDisease
icd11.foundation:1032125268	MONDO:excludeNonDisease
icd11.foundation:1032140413	MONDO:excludeNonDisease
icd11.foundation:1032161173	MONDO:excludeNonDisease
icd11.foundation:1032230254	MONDO:excludeNonDisease
icd11.foundation:1032273210	MONDO:excludeNonDisease
icd11.foundation:1032279897	MONDO:excludeNonDisease
icd11.foundation:1032355857	MONDO:excludeNonDisease
icd11.foundation:1032383797	MONDO:excludeNonDisease
icd11.foundation:1032401661	MONDO:excludeNonDisease
icd11.foundation:1032477693	MONDO:excludeNonDisease
icd11.foundation:103251070	MONDO:excludeNonDisease
icd11.foundation:1032547960	MONDO:excludeNonDisease
icd11.foundation:103256961	MONDO:excludeNonDisease
icd11.foundation:1032667881	MONDO:excludeNonDisease
icd11.foundation:1032874942	MONDO:excludeNonDisease
icd11.foundation:1033070037	MONDO:excludeNonDisease
icd11.foundation:1033141845	MONDO:excludeNonDisease
icd11.foundation:1033319647	MONDO:excludeNonDisease
icd11.foundation:1033322329	MONDO:excludeNonDisease
icd11.foundation:1033345359	MONDO:excludeNonDisease
icd11.foundation:1033367560	MONDO:excludeNonDisease
icd11.foundation:1033391658	MONDO:excludeNonDisease
icd11.foundation:1033473325	MONDO:excludeNonDisease
icd11.foundation:1033529389	MONDO:excludeNonDisease
icd11.foundation:103370783	MONDO:excludeNonDisease
icd11.foundation:1033755282	MONDO:excludeNonDisease
icd11.foundation:1033766056	MONDO:excludeNonDisease
icd11.foundation:1033769626	MONDO:excludeNonDisease
icd11.foundation:1033797363	MONDO:excludeNonDisease
icd11.foundation:1033836765	MONDO:excludeNonDisease
icd11.foundation:1033857498	MONDO:excludeNonDisease
icd11.foundation:1033989691	MONDO:excludeNonDisease
icd11.foundation:103415586	MONDO:excludeNonDisease
icd11.foundation:1034213370	MONDO:excludeNonDisease
icd11.foundation:103428511	MONDO:excludeNonDisease
icd11.foundation:1034316798	MONDO:excludeNonDisease
icd11.foundation:10343307	MONDO:excludeNonDisease
icd11.foundation:1034384664	MONDO:excludeNonDisease
icd11.foundation:103442597	MONDO:excludeNonDisease
icd11.foundation:1034517861	MONDO:excludeNonDisease
icd11.foundation:1034527013	MONDO:excludeNonDisease
icd11.foundation:1034577043	MONDO:excludeNonDisease
icd11.foundation:1034588244	MONDO:excludeNonDisease
icd11.foundation:1034593853	MONDO:excludeNonDisease
icd11.foundation:1034662312	MONDO:excludeNonDisease
icd11.foundation:1034677300	MONDO:excludeNonDisease
icd11.foundation:1034723090	MONDO:excludeNonDisease
icd11.foundation:1034822759	MONDO:excludeNonDisease
icd11.foundation:10348641	MONDO:excludeNonDisease
icd11.foundation:1034874568	MONDO:excludeNonDisease
icd11.foundation:1034880535	MONDO:excludeNonDisease
icd11.foundation:1034997699	MONDO:excludeNonDisease
icd11.foundation:1035089058	MONDO:excludeNonDisease
icd11.foundation:1035126870	MONDO:excludeNonDisease
icd11.foundation:1035141114	MONDO:excludeNonDisease
icd11.foundation:1035152067	MONDO:excludeNonDisease
icd11.foundation:1035195439	MONDO:excludeNonDisease
icd11.foundation:1035211335	MONDO:excludeNonDisease
icd11.foundation:1035345140	MONDO:excludeNonDisease
icd11.foundation:1035351644	MONDO:excludeNonDisease
icd11.foundation:1035400942	MONDO:excludeNonDisease
icd11.foundation:1035466077	MONDO:excludeNonDisease
icd11.foundation:1035495682	MONDO:excludeNonDisease
icd11.foundation:103552892	MONDO:excludeNonDisease
icd11.foundation:1035553967	MONDO:excludeNonDisease
icd11.foundation:1035588922	MONDO:excludeNonDisease
icd11.foundation:103568101	MONDO:excludeNonDisease
icd11.foundation:103576106	MONDO:excludeNonDisease
icd11.foundation:1035780135	MONDO:excludeNonDisease
icd11.foundation:1035786178	MONDO:excludeNonDisease
icd11.foundation:1035892273	MONDO:excludeNonDisease
icd11.foundation:1035918241	MONDO:excludeNonDisease
icd11.foundation:1035951801	MONDO:excludeNonDisease
icd11.foundation:1036041128	MONDO:excludeNonDisease
icd11.foundation:1036139204	MONDO:excludeNonDisease
icd11.foundation:1036169292	MONDO:excludeNonDisease
icd11.foundation:1036350064	MONDO:excludeNonDisease
icd11.foundation:1036522269	MONDO:excludeNonDisease
icd11.foundation:1036530348	MONDO:excludeNonDisease
icd11.foundation:1036578795	MONDO:excludeNonDisease
icd11.foundation:1036592794	MONDO:excludeNonDisease
icd11.foundation:1036633720	MONDO:excludeNonDisease
icd11.foundation:1036660954	MONDO:excludeNonDisease
icd11.foundation:1036741659	MONDO:excludeNonDisease
icd11.foundation:1036782922	MONDO:excludeNonDisease
icd11.foundation:1036831875	MONDO:excludeNonDisease
icd11.foundation:1036833144	MONDO:excludeNonDisease
icd11.foundation:1036834758	MONDO:excludeNonDisease
icd11.foundation:103702677	MONDO:excludeNonDisease
icd11.foundation:1037101758	MONDO:excludeNonDisease
icd11.foundation:1037148603	MONDO:excludeNonDisease
icd11.foundation:1037171821	MONDO:excludeNonDisease
icd11.foundation:1037227180	MONDO:excludeNonDisease
icd11.foundation:1037432324	MONDO:excludeNonDisease
icd11.foundation:1037477799	MONDO:excludeNonDisease
icd11.foundation:1037549459	MONDO:excludeNonDisease
icd11.foundation:1037781315	MONDO:excludeNonDisease
icd11.foundation:1037862696	MONDO:excludeNonDisease
icd11.foundation:1037977925	MONDO:excludeNonDisease
icd11.foundation:1038051560	MONDO:excludeNonDisease
icd11.foundation:1038187258	MONDO:excludeNonDisease
icd11.foundation:1038342890	MONDO:excludeNonDisease
icd11.foundation:1038506712	MONDO:excludeNonDisease
icd11.foundation:1038525960	MONDO:excludeNonDisease
icd11.foundation:1038622055	MONDO:excludeNonDisease
icd11.foundation:1038647779	MONDO:excludeNonDisease
icd11.foundation:1038675677	MONDO:excludeNonDisease
icd11.foundation:1038743882	MONDO:excludeNonDisease
icd11.foundation:1038806115	MONDO:excludeNonDisease
icd11.foundation:1038853404	MONDO:excludeNonDisease
icd11.foundation:1038855312	MONDO:excludeNonDisease
icd11.foundation:1038888081	MONDO:excludeNonDisease
icd11.foundation:103891192	MONDO:excludeNonDisease
icd11.foundation:1038951988	MONDO:excludeNonDisease
icd11.foundation:1039170628	MONDO:excludeNonDisease
icd11.foundation:1039380976	MONDO:excludeNonDisease
icd11.foundation:1039454181	MONDO:excludeNonDisease
icd11.foundation:1039461553	MONDO:excludeNonDisease
icd11.foundation:1039472790	MONDO:excludeNonDisease
icd11.foundation:1039596486	MONDO:excludeNonDisease
icd11.foundation:1039714413	MONDO:excludeNonDisease
icd11.foundation:1039721301	MONDO:excludeNonDisease
icd11.foundation:1039802892	MONDO:excludeNonDisease
icd11.foundation:1039844723	MONDO:excludeNonDisease
icd11.foundation:1039941329	MONDO:excludeNonDisease
icd11.foundation:1039989256	MONDO:excludeNonDisease
icd11.foundation:1040063182	MONDO:excludeNonDisease
icd11.foundation:1040068710	MONDO:excludeNonDisease
icd11.foundation:1040136519	MONDO:excludeNonDisease
icd11.foundation:1040197074	MONDO:excludeNonDisease
icd11.foundation:1040306461	MONDO:excludeNonDisease
icd11.foundation:1040334419	MONDO:excludeNonDisease
icd11.foundation:104037774	MONDO:excludeNonDisease
icd11.foundation:1040387030	MONDO:excludeNonDisease
icd11.foundation:1040402047	MONDO:excludeNonDisease
icd11.foundation:1040603308	MONDO:excludeNonDisease
icd11.foundation:1040637003	MONDO:excludeNonDisease
icd11.foundation:1040662873	MONDO:excludeNonDisease
icd11.foundation:1040739675	MONDO:excludeNonDisease
icd11.foundation:1040805794	MONDO:excludeNonDisease
icd11.foundation:1040814934	MONDO:excludeNonDisease
icd11.foundation:1041010133	MONDO:excludeNonDisease
icd11.foundation:1041076656	MONDO:excludeNonDisease
icd11.foundation:104110637	MONDO:excludeNonDisease
icd11.foundation:104116895	MONDO:excludeNonDisease
icd11.foundation:1041246989	MONDO:excludeNonDisease
icd11.foundation:1041261115	MONDO:excludeNonDisease
icd11.foundation:1041524340	MONDO:excludeNonDisease
icd11.foundation:1041548506	MONDO:excludeNonDisease
icd11.foundation:1041587014	MONDO:excludeNonDisease
icd11.foundation:1041588990	MONDO:excludeNonDisease
icd11.foundation:1041701236	MONDO:excludeNonDisease
icd11.foundation:1041709286	MONDO:excludeNonDisease
icd11.foundation:1041830151	MONDO:excludeNonDisease
icd11.foundation:1041939308	MONDO:excludeNonDisease
icd11.foundation:1041993872	MONDO:excludeNonDisease
icd11.foundation:1042014204	MONDO:excludeNonDisease
icd11.foundation:1042026374	MONDO:excludeNonDisease
icd11.foundation:1042076388	MONDO:excludeNonDisease
icd11.foundation:1042082992	MONDO:excludeNonDisease
icd11.foundation:1042107056	MONDO:excludeNonDisease
icd11.foundation:1042194477	MONDO:excludeNonDisease
icd11.foundation:1042292258	MONDO:excludeNonDisease
icd11.foundation:1042296144	MONDO:excludeNonDisease
icd11.foundation:1042340920	MONDO:excludeNonDisease
icd11.foundation:1042423542	MONDO:excludeNonDisease
icd11.foundation:1042501052	MONDO:excludeNonDisease
icd11.foundation:1042591397	MONDO:excludeNonDisease
icd11.foundation:1042595625	MONDO:excludeNonDisease
icd11.foundation:1042665275	MONDO:excludeNonDisease
icd11.foundation:1042688571	MONDO:excludeNonDisease
icd11.foundation:1042894837	MONDO:excludeNonDisease
icd11.foundation:1042911842	MONDO:excludeNonDisease
icd11.foundation:1042931292	MONDO:excludeNonDisease
icd11.foundation:1042951769	MONDO:excludeNonDisease
icd11.foundation:1043065143	MONDO:excludeNonDisease
icd11.foundation:1043097343	MONDO:excludeNonDisease
icd11.foundation:1043198138	MONDO:excludeNonDisease
icd11.foundation:1043282903	MONDO:excludeNonDisease
icd11.foundation:1043297809	MONDO:excludeNonDisease
icd11.foundation:1043335864	MONDO:excludeNonDisease
icd11.foundation:1043398911	MONDO:excludeNonDisease
icd11.foundation:1043426456	MONDO:excludeNonDisease
icd11.foundation:1043428534	MONDO:excludeNonDisease
icd11.foundation:1043560210	MONDO:excludeNonDisease
icd11.foundation:1043625550	MONDO:excludeNonDisease
icd11.foundation:1043705868	MONDO:excludeNonDisease
icd11.foundation:1043717985	MONDO:excludeNonDisease
icd11.foundation:1043730066	MONDO:excludeNonDisease
icd11.foundation:1043737694	MONDO:excludeNonDisease
icd11.foundation:1043745169	MONDO:excludeNonDisease
icd11.foundation:1043777387	MONDO:excludeNonDisease
icd11.foundation:1043784989	MONDO:excludeNonDisease
icd11.foundation:1043801626	MONDO:excludeNonDisease
icd11.foundation:1043806886	MONDO:excludeNonDisease
icd11.foundation:1043822612	MONDO:excludeNonDisease
icd11.foundation:1043874599	MONDO:excludeNonDisease
icd11.foundation:1043881199	MONDO:excludeNonDisease
icd11.foundation:10440355	MONDO:excludeNonDisease
icd11.foundation:1044099457	MONDO:excludeNonDisease
icd11.foundation:1044143159	MONDO:excludeNonDisease
icd11.foundation:1044202094	MONDO:excludeNonDisease
icd11.foundation:1044352613	MONDO:excludeNonDisease
icd11.foundation:1044406093	MONDO:excludeNonDisease
icd11.foundation:104448957	MONDO:excludeNonDisease
icd11.foundation:1045112640	MONDO:excludeNonDisease
icd11.foundation:1045155210	MONDO:excludeNonDisease
icd11.foundation:1045227657	MONDO:excludeNonDisease
icd11.foundation:1045305427	MONDO:excludeNonDisease
icd11.foundation:1045458567	MONDO:excludeNonDisease
icd11.foundation:1045602928	MONDO:excludeNonDisease
icd11.foundation:1045705064	MONDO:excludeNonDisease
icd11.foundation:1045720677	MONDO:excludeNonDisease
icd11.foundation:1045785505	MONDO:excludeNonDisease
icd11.foundation:1045882356	MONDO:excludeNonDisease
icd11.foundation:1046148615	MONDO:excludeNonDisease
icd11.foundation:1046221011	MONDO:excludeNonDisease
icd11.foundation:1046245916	MONDO:excludeNonDisease
icd11.foundation:1046276301	MONDO:excludeNonDisease
icd11.foundation:1046293042	MONDO:excludeNonDisease
icd11.foundation:1046342921	MONDO:excludeNonDisease
icd11.foundation:1046395396	MONDO:excludeNonDisease
icd11.foundation:1046418548	MONDO:excludeNonDisease
icd11.foundation:1046446234	MONDO:excludeNonDisease
icd11.foundation:1046454932	MONDO:excludeNonDisease
icd11.foundation:1046464816	MONDO:excludeNonDisease
icd11.foundation:1046469610	MONDO:excludeNonDisease
icd11.foundation:1046501282	MONDO:excludeNonDisease
icd11.foundation:1046606542	MONDO:excludeNonDisease
icd11.foundation:1046649178	MONDO:excludeNonDisease
icd11.foundation:1046680667	MONDO:excludeNonDisease
icd11.foundation:1046686076	MONDO:excludeNonDisease
icd11.foundation:1046726049	MONDO:excludeNonDisease
icd11.foundation:1046760041	MONDO:excludeNonDisease
icd11.foundation:1046761142	MONDO:excludeNonDisease
icd11.foundation:1046782069	MONDO:excludeNonDisease
icd11.foundation:1046794059	MONDO:excludeNonDisease
icd11.foundation:104680115	MONDO:excludeNonDisease
icd11.foundation:1046874539	MONDO:excludeNonDisease
icd11.foundation:1046946004	MONDO:excludeNonDisease
icd11.foundation:1046992435	MONDO:excludeNonDisease
icd11.foundation:1047011442	MONDO:excludeNonDisease
icd11.foundation:1047135823	MONDO:excludeNonDisease
icd11.foundation:1047145972	MONDO:excludeNonDisease
icd11.foundation:1047169729	MONDO:excludeNonDisease
icd11.foundation:1047398280	MONDO:excludeNonDisease
icd11.foundation:1047410617	MONDO:excludeNonDisease
icd11.foundation:1047447413	MONDO:excludeNonDisease
icd11.foundation:104747979	MONDO:excludeNonDisease
icd11.foundation:1047522839	MONDO:excludeNonDisease
icd11.foundation:1047556017	MONDO:excludeNonDisease
icd11.foundation:1047693570	MONDO:excludeNonDisease
icd11.foundation:1047706698	MONDO:excludeNonDisease
icd11.foundation:1047742495	MONDO:excludeNonDisease
icd11.foundation:1047787840	MONDO:excludeNonDisease
icd11.foundation:1047873373	MONDO:excludeNonDisease
icd11.foundation:1047898786	MONDO:excludeNonDisease
icd11.foundation:104791643	MONDO:excludeNonDisease
icd11.foundation:1048094691	MONDO:excludeNonDisease
icd11.foundation:1048300073	MONDO:excludeNonDisease
icd11.foundation:1048329858	MONDO:excludeNonDisease
icd11.foundation:1048412443	MONDO:excludeNonDisease
icd11.foundation:104857064	MONDO:excludeNonDisease
icd11.foundation:1048614971	MONDO:excludeNonDisease
icd11.foundation:1048620871	MONDO:excludeNonDisease
icd11.foundation:1048638958	MONDO:excludeNonDisease
icd11.foundation:1048681035	MONDO:excludeNonDisease
icd11.foundation:104869739	MONDO:excludeNonDisease
icd11.foundation:1048748589	MONDO:excludeNonDisease
icd11.foundation:1048872138	MONDO:excludeNonDisease
icd11.foundation:104887322	MONDO:excludeNonDisease
icd11.foundation:1049083056	MONDO:excludeNonDisease
icd11.foundation:1049103617	MONDO:excludeNonDisease
icd11.foundation:1049107261	MONDO:excludeNonDisease
icd11.foundation:1049124550	MONDO:excludeNonDisease
icd11.foundation:1049197843	MONDO:excludeNonDisease
icd11.foundation:1049305409	MONDO:excludeNonDisease
icd11.foundation:1049466150	MONDO:excludeNonDisease
icd11.foundation:1049469623	MONDO:excludeNonDisease
icd11.foundation:1049537993	MONDO:excludeNonDisease
icd11.foundation:1049631825	MONDO:excludeNonDisease
icd11.foundation:1049695339	MONDO:excludeNonDisease
icd11.foundation:1049745458	MONDO:excludeNonDisease
icd11.foundation:1049763964	MONDO:excludeNonDisease
icd11.foundation:1049834071	MONDO:excludeNonDisease
icd11.foundation:1049858556	MONDO:excludeNonDisease
icd11.foundation:1049865742	MONDO:excludeNonDisease
icd11.foundation:1049869630	MONDO:excludeNonDisease
icd11.foundation:104989687	MONDO:excludeNonDisease
icd11.foundation:104994251	MONDO:excludeNonDisease
icd11.foundation:1050112424	MONDO:excludeNonDisease
icd11.foundation:105017248	MONDO:excludeNonDisease
icd11.foundation:1050255165	MONDO:excludeNonDisease
icd11.foundation:1050266234	MONDO:excludeNonDisease
icd11.foundation:1050293830	MONDO:excludeNonDisease
icd11.foundation:1050304398	MONDO:excludeNonDisease
icd11.foundation:1050350921	MONDO:excludeNonDisease
icd11.foundation:1050358043	MONDO:excludeNonDisease
icd11.foundation:1050413957	MONDO:excludeNonDisease
icd11.foundation:1050597036	MONDO:excludeNonDisease
icd11.foundation:1050605669	MONDO:excludeNonDisease
icd11.foundation:1050761716	MONDO:excludeNonDisease
icd11.foundation:105085660	MONDO:excludeNonDisease
icd11.foundation:1051019443	MONDO:excludeNonDisease
icd11.foundation:1051218099	MONDO:excludeNonDisease
icd11.foundation:1051282038	MONDO:excludeNonDisease
icd11.foundation:1051386220	MONDO:excludeNonDisease
icd11.foundation:1051451587	MONDO:excludeNonDisease
icd11.foundation:1051478158	MONDO:excludeNonDisease
icd11.foundation:1051552694	MONDO:excludeNonDisease
icd11.foundation:1051600976	MONDO:excludeNonDisease
icd11.foundation:1051732128	MONDO:excludeNonDisease
icd11.foundation:1051780349	MONDO:excludeNonDisease
icd11.foundation:1051861533	MONDO:excludeNonDisease
icd11.foundation:1051896969	MONDO:excludeNonDisease
icd11.foundation:1052113536	MONDO:excludeNonDisease
icd11.foundation:1052252035	MONDO:excludeNonDisease
icd11.foundation:1052252066	MONDO:excludeNonDisease
icd11.foundation:1052315868	MONDO:excludeNonDisease
icd11.foundation:1052347020	MONDO:excludeNonDisease
icd11.foundation:105253407	MONDO:excludeNonDisease
icd11.foundation:1052716861	MONDO:excludeNonDisease
icd11.foundation:1052737677	MONDO:excludeNonDisease
icd11.foundation:1052775946	MONDO:excludeNonDisease
icd11.foundation:105284834	MONDO:excludeNonDisease
icd11.foundation:1052848374	MONDO:excludeNonDisease
